County,State,Thousand Dry Tonnes/Yr
Itasca,Minnesota,153.5940968
Massac,Illinois,0.72900687
Morgan,Illinois,14.31606141
Claiborne,Mississippi,65.06799451
Moultrie,Illinois,0
Piatt,Illinois,0
Benton,Missouri,14.57104084
Putnam,Illinois,0
Saline,Illinois,3.402114756
Polk,Missouri,3.993667039
Scott,Illinois,1.796157815
Stark,Illinois,0
Stephenson,Illinois,0.898051342
Union,Illinois,2.947700061
Vermilion,Illinois,9.081540408
Wabash,Illinois,0.528276035
Warren,Illinois,0.443746908
Wayne,Illinois,8.809883942
White,Illinois,1.183325087
Whiteside,Illinois,1.183325087
Will,Illinois,3.493907352
Adams,Indiana,0.908622652
Benton,Indiana,0
Blackford,Indiana,0.126784043
Boone,Indiana,0.771278325
Brown,Indiana,33.82681189
Carroll,Indiana,1.975746031
Cass,Indiana,1.986358689
Clay,Indiana,8.842411048
Clinton,Indiana,0.570533707
Decatur,Indiana,3.275314174
DeKalb,Indiana,3.16960108
Delaware,Indiana,0.264131126
Elkhart,Indiana,4.680457584
Fayette,Indiana,1.891258252
Franklin,Indiana,4.828345655
Grant,Indiana,1.288983051
Greene,Indiana,20.60233811
Henry,Indiana,0.327531417
Howard,Indiana,0.549404871
Huntington,Indiana,2.176421736
Jasper,Indiana,0.876922506
Jay,Indiana,1.859558106
Kosciusko,Indiana,9.07809474
LaGrange,Indiana,4.152167767
Lawrence,Indiana,24.67373941
Marshall,Indiana,3.592177803
Martin,Indiana,19.70784269
Miami,Indiana,2.239822027
Montgomery,Indiana,1.658744575
Newton,Indiana,3.146032711
Noble,Indiana,5.758124708
Orange,Indiana,23.91017939
Pulaski,Indiana,4.10999279
Randolph,Indiana,1.088238433
Ripley,Indiana,6.962592414
Shelby,Indiana,0.760707016
Steuben,Indiana,6.191314089
Tipton,Indiana,0.01056539
Union,Indiana,1.000470378
Wabash,Indiana,7.075610325
Wayne,Indiana,0.285259962
Whitley,Indiana,3.930266748
Adair,Iowa,4.120467621
Adams,Iowa,0
Allamakee,Iowa,39.21997144
Appanoose,Iowa,1.933433228
Audubon,Iowa,0
Black Hawk,Iowa,9.204895322
Boone,Iowa,0.084523614
Bremer,Iowa,0.063392022
Buena Vista,Iowa,7.858466094
Butler,Iowa,0.412046762
Calhoun,Iowa,0
Cass,Iowa,0
Cedar,Iowa,0.295831272
Cerro Gordo,Iowa,0
Cherokee,Iowa,0
Chickasaw,Iowa,0.021130214
Clarke,Iowa,0.063392022
Clay,Iowa,0
Davis,Iowa,1.753845012
Decatur,Iowa,0.211302144
Delaware,Iowa,1.711532209
Dickinson,Iowa,0
Emmet,Iowa,0
Floyd,Iowa,0.063392022
Franklin,Iowa,0.338088944
Greene,Iowa,0
Grundy,Iowa,0
Guthrie,Iowa,1.129682928
Hamilton,Iowa,1.193882614
Hancock,Iowa,0
Worth,Missouri,0.274702436
Hardin,Iowa,0.433175598
Henry,Iowa,1.035409451
Humboldt,Iowa,0
Powder River,Montana,0
Powell,Montana,9.687702322
Prairie,Montana,0
Ravalli,Montana,3.222388714
Richland,Montana,0
Roosevelt,Montana,0
Rosebud,Montana,0
Sanders,Montana,17.80721222
Sheridan,Montana,0
Silver Bow,Montana,1.09879596
Stillwater,Montana,0.507133416
Sweet Grass,Montana,0.169044472
Teton,Montana,0
Toole,Montana,0
Treasure,Montana,0
Ida,Iowa,0
Jasper,Iowa,0
Jefferson,Iowa,12.24700669
Jones,Iowa,1.62704443
Keokuk,Iowa,5.134734454
Louisa,Iowa,0.591662544
Lucas,Iowa,0.559962398
Madison,Iowa,0
Marion,Iowa,3.677492543
Marshall,Iowa,0
Mills,Iowa,0.61279138
Mitchell,Iowa,0.13734984
Montgomery,Iowa,0
O'Brien,Iowa,0
Osceola,Iowa,0
Page,Iowa,0.052827604
Palo Alto,Iowa,0
Pocahontas,Iowa,0
Poweshiek,Iowa,0.718449343
Ringgold,Iowa,0.105653829
Shelby,Iowa,0
Story,Iowa,1.91234574
Taylor,Iowa,0.01056539
Union,Iowa,0
Van Buren,Iowa,2.968925376
Wayne,Iowa,0.084523614
Arthur,Nebraska,0
Webster,Iowa,0
Winnebago,Iowa,0.095088032
Winneshiek,Iowa,7.724912003
Worth,Iowa,0.021130214
Wright,Iowa,0.517704726
Allen,Kansas,0.190173308
Anderson,Kansas,0.490883646
Barber,Kansas,0
Brown,Kansas,0.063392022
Butler,Kansas,0.01056539
Chase,Kansas,0
Chautauqua,Kansas,0.021130214
Cherokee,Kansas,0.232444763
Cheyenne,Kansas,0
Clark,Kansas,0
Comanche,Kansas,0
Cowley,Kansas,0
Edwards,Kansas,0
Elk,Kansas,0.01056539
Ford,Kansas,0
Gove,Kansas,0
Grant,Kansas,0
Gray,Kansas,0
Greeley,Kansas,0
Harper,Kansas,0
Haskell,Kansas,0
Hodgeman,Kansas,0
Kearny,Kansas,0
Kingman,Kansas,0
Kiowa,Kansas,0
Lane,Kansas,0
Lincoln,Kansas,0
Linn,Kansas,0.602233853
Logan,Kansas,0
McPherson,Kansas,0.01056539
Meade,Kansas,0
Morris,Kansas,0.01056539
Morton,Kansas,0
Norton,Kansas,0
Osborne,Kansas,0
Ottawa,Kansas,3.13555788
Pawnee,Kansas,0
Phillips,Kansas,0.227565697
Pottawatomie,Kansas,0.084523614
Pratt,Kansas,0
Rawlins,Kansas,0
Rice,Kansas,0
Riley,Kansas,0.021130214
Rush,Kansas,0
Scott,Kansas,0.01056539
Seward,Kansas,0
Sheridan,Kansas,0
Sherman,Kansas,0
Smith,Kansas,0
Stafford,Kansas,0
Stevens,Kansas,0
Thomas,Kansas,0
Wichita,Kansas,0
Woodson,Kansas,0.285259962
Adair,Kentucky,37.3055583
Allen,Kentucky,33.12527388
Anderson,Kentucky,1.54172969
Ballard,Kentucky,25.29258139
Calloway,Kentucky,13.45753877
Clinton,Kentucky,18.17245303
Crittenden,Kentucky,18.48669795
Cumberland,Kentucky,80.49769582
Daviess,Kentucky,19.57828558
Edmonson,Kentucky,15.05481263
Franklin,Kentucky,0.75908066
Fulton,Kentucky,3.872655179
Gallatin,Kentucky,5.263188957
Garrard,Kentucky,0
Grant,Kentucky,4.089732263
Graves,Kentucky,16.0306258
Grayson,Kentucky,36.42484556
Green,Kentucky,14.32570928
Greenup,Kentucky,97.27947724
Hancock,Kentucky,10.3849677
Hardin,Kentucky,21.29284997
Harlan,Kentucky,39.73268684
Harrison,Kentucky,0
Hart,Kentucky,32.88269886
Henderson,Kentucky,0.785088562
Henry,Kentucky,1.584042493
Hickman,Kentucky,4.947841421
Hopkins,Kentucky,51.70569401
Jackson,Kentucky,12.81333668
Logan,Kentucky,12.01366605
McCracken,Kentucky,2.915999915
Marshall,Kentucky,13.53844305
Mason,Kentucky,16.06370422
Metcalfe,Kentucky,34.32298808
Monroe,Kentucky,27.82721477
Montgomery,Kentucky,1.084172545
Morgan,Kentucky,10.79941265
Muhlenberg,Kentucky,35.37598422
Nelson,Kentucky,8.073475777
Russell,Kentucky,20.35838481
Simpson,Kentucky,0.392544281
Todd,Kentucky,12.43307276
Trigg,Kentucky,29.6451492
Trimble,Kentucky,0.81272282
Union,Kentucky,2.926612572
Warren,Kentucky,9.178983899
Washington,Kentucky,1.215025233
Wayne,Kentucky,20.78702591
Webster,Kentucky,8.266157532
Whitley,Kentucky,40.3901203
Wolfe,Kentucky,12.52169534
Woodford,Kentucky,0
Acadia,Louisiana,5.010414752
Allen,Louisiana,76.75570037
Ascension,Louisiana,7.576196972
Assumption,Louisiana,11.77067754
Avoyelles,Louisiana,25.64128299
West Baton Rouge,Louisiana,26.41586916
Cass,Michigan,3.518302681
Charlevoix,Michigan,5.103034308
Clare,Michigan,12.8573034
Clinton,Michigan,0.48600458
Crawford,Michigan,15.06032569
Gladwin,Michigan,13.50743204
Gratiot,Michigan,1.151624942
Hillsdale,Michigan,1.553169308
Ionia,Michigan,1.701057378
Kalamazoo,Michigan,5.588322189
Lake,Michigan,11.52438119
Lapeer,Michigan,2.768111844
Leelanau,Michigan,4.078292645
Lenawee,Michigan,1.067109597
Livingston,Michigan,1.09879596
Luce,Michigan,31.97304251
Mackinac,Michigan,26.04649355
Macomb,Michigan,7.247893725
Manistee,Michigan,6.76191671
Mecosta,Michigan,3.391502099
Menominee,Michigan,52.80968604
Missaukee,Michigan,10.13467438
Monroe,Michigan,0.348660254
Montmorency,Michigan,11.33748816
Osceola,Michigan,8.19228241
Oscoda,Michigan,10.60604176
St. Joseph,Michigan,1.817245303
Schoolcraft,Michigan,31.97304251
Shiawassee,Michigan,0.433175598
Tuscola,Michigan,1.933433228
Van Buren,Michigan,25.92107123
Washtenaw,Michigan,3.275314174
Wayne,Michigan,13.28870104
Wexford,Michigan,16.2787139
Aitkin,Minnesota,73.74694307
Anoka,Minnesota,0.798085622
Carlton,Minnesota,37.05195714
Clay,Minnesota,0.348660254
Clearwater,Minnesota,19.86358689
Cook,Minnesota,16.69357233
Cottonwood,Minnesota,0.031696011
Dodge,Minnesota,1.723798787
Douglas,Minnesota,2.387710097
Faribault,Minnesota,1.658744575
Freeborn,Minnesota,0.602233853
Grant,Minnesota,0.01056539
Houston,Minnesota,11.63009429
Hubbard,Minnesota,45.77225371
Jackson,Minnesota,0.01056539
Kanabec,Minnesota,7.332381504
Kandiyohi,Minnesota,0.105653829
Kittson,Minnesota,1.701057378
Koochiching,Minnesota,108.0919834
Lac qui Parle,Minnesota,0.073957818
Lake,Minnesota,40.85597461
Lincoln,Minnesota,0.042261807
Lyon,Minnesota,0.063392022
McLeod,Minnesota,0.021130214
Mahnomen,Minnesota,2.525123337
Martin,Minnesota,0
Mower,Minnesota,0.306402581
Murray,Minnesota,0.01056539
Nobles,Minnesota,0.01056539
Otter Tail,Minnesota,3.137900934
Pennington,Minnesota,2.155334247
Pipestone,Minnesota,0.042261807
Pope,Minnesota,0.116219625
Red Lake,Minnesota,2.271522172
Rock,Minnesota,0.073957818
Steele,Minnesota,0.549404871
Stevens,Minnesota,0
Hooker,Nebraska,0
Howard,Nebraska,0.084523614
Jefferson,Nebraska,0.01056539
Swift,Minnesota,0.042261807
Todd,Minnesota,9.256029035
Traverse,Minnesota,0
Wabasha,Minnesota,5.546836346
Johnson,Nebraska,0
Wadena,Minnesota,12.11772522
Waseca,Minnesota,0.221873454
Watonwan,Minnesota,0.01056539
Wilkin,Minnesota,0.01056539
Winona,Minnesota,6.666816273
Wright,Minnesota,0.813535997
Yellow Medicine,Minnesota,0
Adams,Mississippi,35.65577246
Pershing,Nevada,0
Storey,Nevada,0
Washoe,Nevada,0
White Pine,Nevada,0
Carson City,Nevada,7.818358519
Belknap,New Hampshire,1.827857961
Carroll,New Hampshire,28.73824939
Cheshire,New Hampshire,11.45974046
Coos,New Hampshire,62.49890445
Grafton,New Hampshire,29.9814464
Hillsborough,New Hampshire,2.768111844
Merrimack,New Hampshire,27.16151171
Rockingham,New Hampshire,1.865209002
Strafford,New Hampshire,9.403227972
Sullivan,New Hampshire,18.13937462
Atlantic,New Jersey,1.949696781
Bergen,New Jersey,0
Burlington,New Jersey,1.299540578
Camden,New Jersey,8.236111307
Cape May,New Jersey,0
Cumberland,New Jersey,0
Essex,New Jersey,0
Gloucester,New Jersey,0.750149489
Hudson,New Jersey,0
Alcorn,Mississippi,14.89769016
Warren,New Jersey,0.433175598
Bernalillo,New Mexico,0
Catron,New Mexico,0.01056539
Chaves,New Mexico,0
Cibola,New Mexico,0
Colfax,New Mexico,7.113788326
Curry,New Mexico,0
De Baca,New Mexico,0
Dona Ana,New Mexico,0
Eddy,New Mexico,0
Grant,New Mexico,0.306402581
Guadalupe,New Mexico,0
Harding,New Mexico,0
Hidalgo,New Mexico,0
Lea,New Mexico,0
Lincoln,New Mexico,6.064513507
Los Alamos,New Mexico,0
Benton,Mississippi,9.003392657
Otero,New Mexico,10.2890403
Quay,New Mexico,0
Rio Arriba,New Mexico,3.148513592
Roosevelt,New Mexico,0
Sandoval,New Mexico,1.215025233
San Juan,New Mexico,0
San Miguel,New Mexico,0.496575889
Santa Fe,New Mexico,0.496575889
Sierra,New Mexico,0
Socorro,New Mexico,0
Taos,New Mexico,1.003709306
Torrance,New Mexico,0
Union,New Mexico,0
Valencia,New Mexico,0
Albany,New York,2.947700061
Allegany,New York,9.086226516
Bronx,New York,0.042261807
Broome,New York,5.462348567
Cattaraugus,New York,65.52282269
Cayuga,New York,4.754470533
Chautauqua,New York,4.183867912
Chemung,New York,4.691070242
Chenango,New York,9.403227972
Clinton,New York,6.39212762
Columbia,New York,2.870654924
Calhoun,Mississippi,33.24380486
Carroll,Mississippi,21.02408787
Greene,New York,4.680457584
Hamilton,New York,20.81321299
Herkimer,New York,7.811053703
Jefferson,New York,2.662536577
Kings,New York,0
Lewis,New York,12.21516871
Livingston,New York,4.335890784
Madison,New York,4.05706733
Monroe,New York,7.892647121
Montgomery,New York,1.236154069
Nassau,New York,0
New York,New York,0
Niagara,New York,0.422618072
Oneida,New York,7.945159101
Onondaga,New York,23.1741847
Ontario,New York,10.06479623
Orange,New York,0.961451633
Orleans,New York,1.414929108
Oswego,New York,8.19228241
Otsego,New York,10.62147835
Putnam,New York,0.126784043
Queens,New York,0
Rensselaer,New York,19.61825532
Richmond,New York,0
Chickasaw,Mississippi,17.17320931
Choctaw,Mississippi,24.84464455
Clarke,Mississippi,48.97810322
Clay,Mississippi,17.26279668
Coahoma,Mississippi,23.44845987
Copiah,Mississippi,75.56625577
Covington,Mississippi,62.75526215
DeSoto,Mississippi,2.71449725
Steuben,New York,10.97982782
Suffolk,New York,0.147915636
Sullivan,New York,3.497077367
Tioga,New York,3.909179259
Tompkins,New York,3.021713009
Ulster,New York,24.66271328
Warren,New York,34.19756577
Washington,New York,8.956255919
Wayne,New York,1.859558106
Westchester,New York,0.570533707
Wyoming,New York,2.060233811
Yates,New York,1.288983051
Alamance,North Carolina,24.92044924
Forrest,Mississippi,14.21406963
Franklin,Mississippi,31.75114149
Beaufort,North Carolina,171.484005
Bertie,North Carolina,76.64819553
George,Mississippi,10.07940586
Greene,Mississippi,45.02523289
Forsyth,North Carolina,16.85482959
Franklin,North Carolina,42.87651432
Gaston,North Carolina,21.70908667
Gates,North Carolina,82.27979531
Graham,North Carolina,8.678948558
Granville,North Carolina,56.10374464
Greene,North Carolina,15.95068631
Guilford,North Carolina,36.49927199
Halifax,North Carolina,127.8453089
Harnett,North Carolina,18.69205977
Grenada,Mississippi,11.21551151
Hancock,Mississippi,12.54843372
Harrison,Mississippi,8.109310725
Hinds,Mississippi,40.08276671
Holmes,Mississippi,45.60272685
Humphreys,Mississippi,2.560131324
Issaquena,Mississippi,14.14929108
Hertford,North Carolina,61.79874471
Hoke,North Carolina,21.26941943
Hyde,North Carolina,13.18243663
Iredell,North Carolina,36.85762146
Jackson,North Carolina,56.51998134
Johnston,North Carolina,22.91644873
Jones,North Carolina,60.08280205
Lee,North Carolina,17.36478845
Lenoir,North Carolina,28.17591637
Lincoln,North Carolina,27.14359424
McDowell,North Carolina,41.90207941
Macon,North Carolina,16.20015267
Madison,North Carolina,16.44961903
Itawamba,Mississippi,64.49187882
Jackson,Mississippi,8.867633338
Nash,North Carolina,42.66977424
New Hanover,North Carolina,3.459726325
Northampton,North Carolina,90.17864463
Onslow,North Carolina,65.48560947
Jasper,Mississippi,28.98909402
Pender,North Carolina,69.88641664
Perquimans,North Carolina,23.22104579
Jones,Mississippi,41.37833788
Swain,North Carolina,5.940193805
Transylvania,North Carolina,1.893601306
Tyrrell,North Carolina,15.93966017
Kemper,Mississippi,62.10747657
Vance,North Carolina,25.8507796
Wake,North Carolina,34.15759602
Warren,North Carolina,87.86729053
Washington,North Carolina,44.9659674
Watauga,North Carolina,10.82463494
Wayne,North Carolina,27.23593814
Wilkes,North Carolina,80.23995985
Wilson,North Carolina,22.53742525
Yadkin,North Carolina,35.67920301
Yancey,North Carolina,10.48654599
Lamar,Mississippi,28.38816952
Lauderdale,Mississippi,96.6551222
Lawrence,Mississippi,32.68009358
Leake,Mississippi,27.60807028
Lincoln,Mississippi,115.4629564
Lowndes,Mississippi,14.01146436
Madison,Mississippi,22.84891364
Rogers,Oklahoma,0
Seminole,Oklahoma,0
Sequoyah,Oklahoma,4.4633805
Stephens,Oklahoma,0
Texas,Oklahoma,0
Tillman,Oklahoma,0
Tulsa,Oklahoma,0
Wagoner,Oklahoma,0
Washington,Oklahoma,0
Washita,Oklahoma,0
Woods,Oklahoma,0
Woodward,Oklahoma,0
Marion,Mississippi,75.67100408
Marshall,Mississippi,20.03587029
Neshoba,Mississippi,25.01003661
Klamath,Oregon,56.31324126
Lake,Oregon,20.08273137
Lane,Oregon,285.8388346
Lincoln,Oregon,105.6538288
Linn,Oregon,189.9390028
Malheur,Oregon,0.781835852
Marion,Oregon,36.59712896
Morrow,Oregon,0.792407161
Multnomah,Oregon,8.557936698
Polk,Oregon,82.40935242
Sherman,Oregon,0
Tillamook,Oregon,134.179825
Umatilla,Oregon,9.923386013
Newton,Mississippi,22.41475947
Butler,Pennsylvania,10.66296419
Cambria,Pennsylvania,25.89350589
Noxubee,Mississippi,31.91791182
Oktibbeha,Mississippi,12.10959345
Beaufort,South Carolina,24.95352766
Berkeley,South Carolina,90.84572595
Calhoun,South Carolina,25.10375878
Charleston,South Carolina,58.11877129
Cherokee,South Carolina,29.86567196
Chester,South Carolina,67.92376415
Chesterfield,South Carolina,83.97230743
Clarendon,South Carolina,61.81666219
Colleton,South Carolina,187.5683832
Darlington,South Carolina,25.87696668
Dillon,South Carolina,54.40571945
Dorchester,South Carolina,73.18874485
Edgefield,South Carolina,73.02335279
Fairfield,South Carolina,132.7491836
Panola,Mississippi,31.27288277
Pearl River,Mississippi,27.22629027
Hampton,South Carolina,85.39330091
Horry,South Carolina,103.9502905
Jasper,South Carolina,76.04451449
Perry,Mississippi,24.97557993
Lancaster,South Carolina,73.17634045
Laurens,South Carolina,73.10329229
Lee,South Carolina,39.48597701
Lexington,South Carolina,47.558488
McCormick,South Carolina,48.26691734
Marion,South Carolina,41.23086329
Marlboro,South Carolina,63.44026095
Newberry,South Carolina,105.7282552
Oconee,South Carolina,41.6843132
Orangeburg,South Carolina,94.27485475
Pickens,South Carolina,27.51296985
Richland,South Carolina,72.50925912
Pike,Mississippi,10.5134222
Pontotoc,Mississippi,13.48303671
Prentiss,Mississippi,15.37732715
Cannon,Tennessee,7.251063739
Carroll,Tennessee,25.29258139
Carter,Tennessee,4.482124934
Cheatham,Tennessee,10.39792341
Chester,Tennessee,29.33366082
Claiborne,Tennessee,20.00141361
Clay,Tennessee,7.830625097
Cocke,Tennessee,9.721745522
Coffee,Tennessee,7.008075232
Quitman,Mississippi,1.506032569
Rankin,Mississippi,28.31787789
Decatur,Tennessee,30.49278353
DeKalb,Tennessee,8.24272699
Dickson,Tennessee,23.08321907
Dyer,Tennessee,4.61636816
Fayette,Tennessee,8.88058905
Fentress,Tennessee,16.03751714
Franklin,Tennessee,21.15502325
Gibson,Tennessee,4.587011068
Giles,Tennessee,32.59877581
Grainger,Tennessee,11.24004467
Scott,Mississippi,53.40923227
Sharkey,Mississippi,4.82352172
Simpson,Mississippi,53.19973565
Stone,Mississippi,5.095729492
Tippah,Mississippi,27.86856278
Union,Mississippi,16.0347606
Walthall,Mississippi,16.93752562
Ward,Texas,0
Washington,Texas,0
Webb,Texas,0
Wharton,Texas,0
Wayne,Mississippi,62.12401577
Webster,Mississippi,27.74865354
Wilkinson,Mississippi,50.33156161
Box Elder,Utah,0
Cache,Utah,0.454318217
Carbon,Utah,0.116219625
Daggett,Utah,0
Davis,Utah,0
Duchesne,Utah,0.232444763
Emery,Utah,0.01056539
Garfield,Utah,1.267840432
Grand,Utah,2.155334247
Iron,Utah,0.591662544
Juab,Utah,0
Winston,Mississippi,72.64295104
Addison,Vermont,5.673636929
Yalobusha,Mississippi,16.66049391
Yazoo,Mississippi,23.48842962
Orange,Vermont,15.70121994
Orleans,Vermont,19.90355664
Rutland,Vermont,19.78089085
Washington,Vermont,8.273462348
Windham,Vermont,23.27617647
Windsor,Vermont,24.08108452
Accomack,Virginia,0
Albemarle,Virginia,47.40687861
Alleghany,Virginia,74.78064347
Amelia,Virginia,44.96321087
Amherst,Virginia,48.61561895
Appomattox,Virginia,39.35366336
Arlington,Virginia,0
Augusta,Virginia,44.53181323
Bath,Virginia,70.3839711
Bedford,Virginia,69.6865679
Bland,Virginia,39.65963868
Botetourt,Virginia,43.48708669
Brunswick,Virginia,155.3307134
Adair,Missouri,2.261047342
Andrew,Missouri,0.422618072
Charles City,Virginia,21.99852278
Charlotte,Virginia,113.6367524
Chesterfield,Virginia,23.11354094
Clarke,Virginia,5.765429524
Craig,Virginia,10.25168926
Culpeper,Virginia,13.76351409
Cumberland,Virginia,33.27137021
Dickenson,Virginia,97.06584583
Dinwiddie,Virginia,76.8425312
Essex,Virginia,18.20277491
Fairfax,Virginia,3.441946679
Fauquier,Virginia,10.93365587
Floyd,Virginia,26.69014433
Fluvanna,Virginia,23.99425368
Franklin,Virginia,73.00405705
Frederick,Virginia,17.61976788
Giles,Virginia,41.44862951
Atchison,Missouri,0.073957818
Audrain,Missouri,4.722770388
Barry,Missouri,10.34596274
Bollinger,Missouri,27.80654076
Boone,Missouri,3.845778968
Buchanan,Missouri,1.39466858
Butler,Missouri,15.53858441
Greensville,Virginia,65.44977453
Halifax,Virginia,152.6293097
Hanover,Virginia,26.40346475
Henrico,Virginia,1.522158296
Henry,Virginia,47.75420195
Caldwell,Missouri,0.961451633
Callaway,Missouri,2.060233811
Camden,Missouri,6.413215108
Cape Girardeau,Missouri,6.613890813
Carroll,Missouri,3.158988422
James City,Virginia,4.412246787
King and Queen,Virginia,28.54253544
King George,Virginia,27.28142096
King William,Virginia,24.67925248
Lancaster,Virginia,9.244727244
Lee,Virginia,12.86874302
Loudoun,Virginia,7.117785301
Louisa,Virginia,58.55843853
Lunenburg,Virginia,51.1764394
Madison,Virginia,7.36573557
Mathews,Virginia,4.834823511
Carter,Missouri,30.00625521
Cass,Missouri,2.577910971
New Kent,Virginia,11.90230206
Northampton,Virginia,0
Northumberland,Virginia,21.14399712
Nottoway,Virginia,47.09125542
Orange,Virginia,19.88977396
Page,Virginia,2.333268543
Patrick,Virginia,76.93349684
Pittsylvania,Virginia,150.4654302
Powhatan,Virginia,12.17947159
Prince Edward,Virginia,49.11179514
Prince George,Virginia,17.28898376
Prince William,Virginia,6.385649764
Pulaski,Virginia,2.204124906
Rappahannock,Virginia,6.82366308
Richmond,Virginia,22.36789839
Roanoke,Virginia,9.283594379
Rockbridge,Virginia,38.46605928
Rockingham,Virginia,32.5491582
Cedar,Missouri,35.63372019
Spotsylvania,Virginia,33.54702365
Stafford,Virginia,30.72019762
Surry,Virginia,63.8206627
Sussex,Virginia,66.74258916
Tazewell,Virginia,34.95009966
Warren,Virginia,6.943985807
Washington,Virginia,5.040460977
Westmoreland,Virginia,16.68943752
Wise,Virginia,16.91547335
Wythe,Virginia,9.766401379
York,Virginia,0
Alexandria,Virginia,0
Cooper,Missouri,1.648131918
Crawford,Missouri,14.85634215
Dade,Missouri,0.824093524
Dallas,Missouri,5.916625436
Daviess,Missouri,6.241758669
DeKalb,Missouri,0.380360399
Dent,Missouri,15.40075769
Douglas,Missouri,19.32606268
Gentry,Missouri,3.699544818
Bedford City,Virginia,0
Grundy,Missouri,7.953290878
Buena Vista,Virginia,0
Charlottesville,Virginia,0
Chesapeake,Virginia,7.69982754
Colonial Heights,Virginia,0
Harrison,Missouri,2.451110388
Hickory,Missouri,5.36724813
Howard,Missouri,1.848945449
Iron,Missouri,19.54658543
Jackson,Missouri,0
Jasper,Missouri,1.172753778
Jefferson,Missouri,8.452361431
Knox,Missouri,9.761577444
Lewis,Missouri,4.067679987
McDonald,Missouri,9.07809474
Macon,Missouri,9.289796581
Madison,Missouri,39.65274734
Mercer,Missouri,1.764457669
Moniteau,Missouri,2.863212281
Monroe,Missouri,3.31748915
Newton,Missouri,5.134734454
Nodaway,Missouri,0.570533707
Oregon,Missouri,33.65452849
Osage,Missouri,17.78240341
Ozark,Missouri,8.744829731
Pemiscot,Missouri,0
Perry,Missouri,20.03311375
Pettis,Missouri,2.366622609
Pulaski,Missouri,2.324447633
Randolph,Missouri,11.87390975
Reynolds,Missouri,35.74398156
Ripley,Missouri,27.81067556
St. Francois,Missouri,6.370902305
St. Louis,Missouri,5.609409677
Saline,Missouri,0.961451633
Schuyler,Missouri,2.123634102
Scotland,Missouri,3.856391626
Scott,Missouri,0.771278325
Shannon,Missouri,50.28332226
Covington,Virginia,0
Danville,Virginia,0
Shelby,Missouri,10.09856377
Stoddard,Missouri,3.550002827
Stone,Missouri,5.039634017
Falls Church,Virginia,0
Sullivan,Missouri,0.591662544
Wayne,Missouri,18.27857961
Wright,Missouri,6.466002742
St. Louis City,Missouri,0
Beaverhead,Montana,5.73703722
Big Horn,Montana,2.292747487
Blaine,Montana,0
Broadwater,Montana,4.120467621
Carbon,Montana,0
Daniels,Montana,0
Dawson,Montana,0
Deer Lodge,Montana,4.078292645
Fallon,Montana,0
Fergus,Montana,3.560477658
Flathead,Montana,56.44417664
Gallatin,Montana,1.944045886
Garfield,Montana,0
Liberty,Montana,0
Lincoln,Montana,32.89096846
McCone,Montana,0
Madison,Montana,1.003709306
Meagher,Montana,1.605956941
Mineral,Montana,11.52438119
Missoula,Montana,44.5373263
Musselshell,Montana,0.781835852
Park,Montana,2.65192392
Banner,Nebraska,1.844810647
Blaine,Nebraska,0
Custer,Nebraska,0
Dakota,Nebraska,1.701057378
Deuel,Nebraska,0
Dixon,Nebraska,0.85579367
Dodge,Nebraska,0.581091234
Dundy,Nebraska,0
Garfield,Nebraska,0
Grant,Nebraska,0
Greeley,Nebraska,0.084523614
Hall,Nebraska,0.327531417
Hayes,Nebraska,0
Hitchcock,Nebraska,0
Kimball,Nebraska,0.01056539
Logan,Nebraska,0
Loup,Nebraska,0.01056539
McPherson,Nebraska,0
Red Willow,Nebraska,0
Richardson,Nebraska,0.13734984
Rock,Nebraska,0.021130214
Saline,Nebraska,0.063392022
Sarpy,Nebraska,0.919193961
Sherman,Nebraska,0.021130214
Thomas,Nebraska,0
Galax,Virginia,0
Valley,Nebraska,0
Wheeler,Nebraska,0
York,Nebraska,0.063392022
Churchill,Nevada,0
Douglas,Nevada,0
Elko,Nevada,0
Esmeralda,Nevada,0
Eureka,Nevada,0
Humboldt,Nevada,0
Lander,Nevada,0
Lincoln,Nevada,0
Lyon,Nevada,0
Luna,New Mexico,0
Cortland,New York,6.466002742
Delaware,New York,22.46989016
Dutchess,New York,1.215025233
Erie,New York,2.673011408
Essex,New York,35.80876012
Franklin,New York,11.37001527
Caswell,North Carolina,55.13206627
Catawba,North Carolina,35.07827851
Chatham,North Carolina,73.60911635
Cherokee,North Carolina,28.46121768
Chowan,North Carolina,8.972519472
Clay,North Carolina,10.12888565
Cleveland,North Carolina,50.02282976
Columbus,North Carolina,104.1639219
Craven,North Carolina,85.81367241
Cumberland,North Carolina,21.89377447
Currituck,North Carolina,22.27555449
Dare,North Carolina,0.807030576
Davidson,North Carolina,36.84108226
Davie,North Carolina,17.9133388
Person,North Carolina,60.85738822
Rockingham,North Carolina,44.7137445
Stanly,North Carolina,16.38759701
Stokes,North Carolina,36.80662558
Surry,North Carolina,42.13500657
Adams,North Dakota,0
Barnes,North Dakota,0.01056539
Benson,North Dakota,0
Billings,North Dakota,0
Bottineau,North Dakota,2.649443039
Bowman,North Dakota,0
Burke,North Dakota,0
Cavalier,North Dakota,0
Dickey,North Dakota,0
Divide,North Dakota,0
Eddy,North Dakota,0
Foster,North Dakota,0
Golden Valley,North Dakota,0
Griggs,North Dakota,0
Hettinger,North Dakota,0
Logan,North Dakota,0
